capital_policy_1,dailyReturn_policy_1,reward_policy_1,strategyVolatility_policy_1,risk_policy_1,risk_wocbf_policy_1,capital_wocbf_policy_1,dailySR_policy_1,dailySR_wocbf_policy_1,riskAccepted_policy_1,ctrlWeight_policy_1,solvable_flag_policy_1,risk_pred_policy_1,final_action_abssum_policy_1,rl_action_abssum_policy_1,cbf_action_abssum_policy_1,downsideAtVol_risk_policy_1,downsideAtValue_risk_policy_1,cvar_policy_1,cvar_raw_policy_1,capital_policy_best,dailyReturn_policy_best,reward_policy_best,strategyVolatility_policy_best,risk_policy_best,risk_wocbf_policy_best,capital_wocbf_policy_best,dailySR_policy_best,dailySR_wocbf_policy_best,riskAccepted_policy_best,ctrlWeight_policy_best,solvable_flag_policy_best,risk_pred_policy_best,final_action_abssum_policy_best,rl_action_abssum_policy_best,cbf_action_abssum_policy_best,downsideAtVol_risk_policy_best,downsideAtValue_risk_policy_best,cvar_policy_best,cvar_raw_policy_best
988858.047351092,0.0086695940154946,8.841828593536027,0.1847951395013687,0.0077356638560382,0.0077356632133415,988858.0442933432,63.42386933351773,63.42385988195216,0.017,1.0,0.0,0.0,1.0000000782310965,1.0000000968575478,0,0.1577535538083951,-0.0111419526489081,0.0069438498492126,0.0069438493574599,992989.5032300072,0.0144619734908111,14.360253086420494,0.1880856203786803,0.0079238022893171,0.0079238022893171,992989.5037028004,288.2517435715744,288.2517435715908,0.017,1.0,0.0,0.0,1.0000000596046448,1.0000000596046448,0,0.1503462519503048,-0.0070104967699927,0.0017312299538479,0.0017312299538479
990725.9582743522,0.0018889575993885,2.099641286700757,0.1766768125460714,0.0077187618592508,0.0077187618592508,990725.9552108276,4.834292058554391,4.834292058554391,0.017,1.0,0.0,0.0,1.0000000316649675,1.0000000316649675,0,0.1519913602943547,-0.0092740417256477,0.0139266010390322,0.0139266010390322,996132.9792240264,0.0031656689056571,3.226659311637102,0.1801500007761899,0.0076501730047362,0.0076501730047362,996132.9796983162,9.89079110152262,9.89079110152262,0.017,1.0,0.0,0.0,1.0000000298023224,1.0000000298023224,0,0.145613298955494,-0.0038670207759735,0.0129330469157677,0.0129330469157677
995386.0679785112,0.0047037323139045,4.845988353322482,0.1708315374977624,0.0072523318981475,0.0072523318981475,995386.0649005766,19.51012398811521,19.51012398811521,0.017,1.0,0.0,0.0,1.000000039115548,1.000000039115548,0,0.1482209824963632,-0.0046139320214886,0.0098830768445138,0.0098830768445138,1001016.8416421468,0.0049028217316174,4.8920964104910825,0.1739737445874349,0.0067317037717306,0.006731704723771,1001016.8428087288,22.582214429820272,22.582216810867912,0.017,1.0,0.0,0.0,0.9999999180436134,0.9999999180436134,0,0.1422346458199957,0.0010168416421467,0.0090110052545656,0.0090110065295511
988651.9111686336,-0.0067653717753492,-6.6033685766759485,0.1664049393081215,0.0073145057605462,0.0073145057605462,988651.9081115222,-7.198343811418201,-7.198343811418201,0.017,1.0,0.0,0.0,0.9999999850988388,0.9999999850988388,0,0.1420174926373425,-0.0113480888313663,0.0215791283878917,0.0215791283878917,995018.7267611114,-0.0059920219436024,-5.977479240573127,0.1691572654871072,0.0076662329799678,0.0076662340664076,995018.727112388,-6.546253527226508,-6.546252969433602,0.017,1.0,0.0,0.0,0.999999888241291,0.999999888241291,0,0.1360002040236431,-0.0049812732388886,0.0215014333069385,0.0215014363481339
996627.3645184624,0.0080669983638644,8.257331434856853,0.1643856552116581,0.0056828096294092,0.0056828090513929,996627.3605385072,72.68975292845025,72.6897412543162,0.017,1.0,0.0,0.0,1.0000000197906047,1.0000000197906047,0,0.1408006325556331,-0.0033726354815375,0.0034457273612159,0.0034457270726604,999901.9785498264,0.0049076983752963,4.9703173642666325,0.1643974803010638,0.0065199012528849,0.006519900817209,999901.9785499612,23.35635936100652,23.35635797115842,0.017,1.0,0.0,0.0,1.0000000596046448,0.999999925494194,0,0.1335633727653344,-9.80214501736798e-05,0.0086342473387983,0.008634246778533
988181.1842537852,-0.0084747625495494,-8.300732380167505,0.1621918983671783,0.0084424212289488,0.0084424212289488,988181.180305488,-6.711546576948733,-6.711546577410234,0.017,1.0,0.0,0.0,0.9999999906867744,0.9999999906867744,0,0.1364387486257685,-0.0118188157462147,0.0253282570937987,0.0253282570937987,990822.6625784156,-0.0090802060263732,-9.010891349716418,0.1628986123346818,0.0075028345630502,0.0075028345630502,990822.6625785492,-7.692299222209471,-7.692299222209495,0.017,1.0,0.0,0.0,0.9999999403953552,0.9999999403953552,0,0.1299010955049933,-0.0091773374215844,0.0243587296392218,0.0243587296392218
995681.4577159513,0.0075899780138293,7.785413408696523,0.1602471685238064,0.0069929255554219,0.0069929250287767,995681.4532664738,51.399978790769936,51.39997543962787,0.017,1.0,0.0,0.0,1.000000054948032,1.0000001001171768,0,0.1355390261077262,-0.0043185422840487,0.007499648590579,0.007499647892677,1000339.5023844026,0.009604988021995,9.679034020786354,0.1624776627863385,0.0073761627362969,0.0073761627362969,1000339.5023845376,86.30083384721767,86.30083384722295,0.017,1.0,0.0,0.0,1.0000000596046448,1.0000000596046448,0,0.1302759051119937,0.0003395023844026,0.005650412309105,0.005650412309105
993436.271599042,-0.0022549241019909,-1.9038322578383664,0.1556514926991769,0.0083655126303646,0.0083655134359017,993436.2669326653,-3.3917370355347405,-3.391736954351208,0.017,1.0,0.0,0.0,0.9999999571591616,0.9999999664723872,0,0.1309194738427056,-0.0065637284009578,0.0188210543425893,0.018821056199127,998593.7465608948,-0.0017451633363939,-1.7454851941542315,0.1577726824911804,0.0100105267983751,0.0100105267983751,998593.7465610296,-2.344974742107904,-2.344974742107904,0.017,1.0,0.0,0.0,1.0,1.0,0,0.1258106629279775,-0.0014062534391052,0.0224115600374723,0.0224115600374723
997488.5655815316,0.0040790678761576,4.285663368668186,0.1521120382337237,0.0073180801431149,0.0073180801431149,997488.5608961202,15.260675335397249,15.260675335397249,0.017,1.0,0.0,0.0,0.9999999897554516,0.9999999897554516,0,0.1288355265703549,-0.0025114344184683,0.0115150254514849,0.0115150254514849,1006023.0943232068,0.0074398100207398,7.498687816325171,0.1557228532817886,0.0091153658614041,0.0091153658614041,1006023.0943233424,37.71933069589286,37.71933069589535,0.017,1.0,0.0,0.0,1.0000000298023224,1.0000000298023224,0,0.1252112871383608,0.0060230943232066,0.011222721114587,0.011222721114587
1009184.8349994796,0.0117257177891849,11.83282526321747,0.1538794596020727,0.0089642032969927,0.0089642032969927,1009184.8302591284,125.47685106168932,125.47685106168932,0.017,1.0,0.0,0.0,0.9999999599531292,0.9999999599531292,0,0.129486014631377,0.0091848349994796,0.0063360555707878,0.0063360555707878,1016243.4506724812,0.0101591667298157,10.174554184954284,0.1555078927512749,0.0088389050788153,0.0088389050788153,1016243.4506726183,83.77419684998699,83.77419684998699,0.017,1.0,0.0,0.0,0.9999999701976776,0.9999999701976776,0,0.1255598123361051,0.0162434506724813,0.0076863279250554,0.0076863279250554
